rownames,chromosome,start,end,bases,gc,mappability,blacklist,residual,use
8:67500001-68000000,8,67500001.0,68000000.0,100.0,40.2512,83.2698,0.0,-0.026218530109462124,True
8:68000001-68500000,8,68000001.0,68500000.0,100.0,39.132400000000004,85.8532,0.0,-0.013740638459006416,True
8:68500001-69000000,8,68500001.0,69000000.0,100.0,39.1052,90.0141,0.0,-0.006891026684239188,True
8:69000001-69500000,8,69000001.0,69500000.0,100.0,37.0158,90.1883,0.1042,-0.009220309605846466,False
8:69500001-70000000,8,69500001.0,70000000.0,100.0,36.781000000000006,89.0749,0.0,-0.01095163535206084,True
8:70000001-70500000,8,70000001.0,70500000.0,100.0,38.6966,88.53269999999999,0.0,-0.018807986563750045,True
8:70500001-71000000,8,70500001.0,71000000.0,100.0,42.141600000000004,81.1503,0.0744,0.0015511706967082928,False
8:71000001-71500000,8,71000001.0,71500000.0,100.0,39.2344,89.7505,0.0,-0.00517791792235861,True
8:71500001-72000000,8,71500001.0,72000000.0,100.0,38.1926,81.1327,0.0,0.042623882071270325,True
8:72000001-72500000,8,72000001.0,72500000.0,100.0,37.8468,91.9562,0.0,0.03270590199699519,True
8:72500001-73000000,8,72500001.0,73000000.0,100.0,38.234,89.8687,0.0,0.028460731562809927,True
8:73000001-73500000,8,73000001.0,73500000.0,100.0,38.284400000000005,87.1669,0.0,-0.000960696927356286,True
8:73500001-74000000,8,73500001.0,74000000.0,100.0,39.3558,89.1415,0.0,0.023136688434068797,True
8:74000001-74500000,8,74000001.0,74500000.0,100.0,41.13,89.2895,0.0,0.0007742961476084886,True
8:74500001-75000000,8,74500001.0,75000000.0,100.0,40.0756,83.0515,0.0,-0.03035851095749098,True
8:75000001-75500000,8,75000001.0,75500000.0,100.0,39.2568,88.2786,0.0,0.01864807642434707,True
8:75500001-76000000,8,75500001.0,76000000.0,100.0,36.7268,89.1866,0.0,0.006942052100048501,True
8:76000001-76500000,8,76000001.0,76500000.0,100.0,35.9904,87.4014,0.0078,-0.020494706955132114,False
8:76500001-77000000,8,76500001.0,77000000.0,100.0,34.9568,89.8928,0.0,0.004847064578123672,True
8:77000001-77500000,8,77000001.0,77500000.0,100.0,34.8062,90.5352,0.0686,-0.00516377138996299,False
8:77500001-78000000,8,77500001.0,78000000.0,100.0,36.5668,92.70089999999999,0.0,-0.012213981757229986,True
8:78000001-78500000,8,78000001.0,78500000.0,100.0,34.0862,91.63510000000001,0.0,0.018008491050979236,True
8:78500001-79000000,8,78500001.0,79000000.0,100.0,34.6778,90.5516,0.0,-0.007823008286549082,True
8:79000001-79500000,8,79000001.0,79500000.0,100.0,35.2618,91.0953,0.0,0.03529216165276772,True
8:79500001-80000000,8,79500001.0,80000000.0,100.0,35.6514,91.27579999999999,0.0,0.013582604444058344,True
8:80000001-80500000,8,80000001.0,80500000.0,100.0,36.9752,88.5434,0.0,0.02716254432938736,True
8:80500001-81000000,8,80500001.0,81000000.0,100.0,39.9216,88.8379,0.0,0.014827636083811546,True
8:81000001-81500000,8,81000001.0,81500000.0,100.0,41.7634,83.2162,0.0142,3.191870342639236e-05,False
8:81500001-82000000,8,81500001.0,82000000.0,100.0,40.8482,89.8352,0.0,0.02638889262560562,True
8:82000001-82500000,8,82000001.0,82500000.0,100.0,38.193599999999996,88.7231,0.0,0.0302578764663316,True
8:82500001-83000000,8,82500001.0,83000000.0,100.0,37.424,88.0921,0.0,0.011595401632241598,True
8:83000001-83500000,8,83000001.0,83500000.0,100.0,34.889399999999995,88.8775,0.0,-0.015379320061689739,True
8:83500001-84000000,8,83500001.0,84000000.0,100.0,34.038000000000004,94.2468,0.0,0.004126671557322048,True
8:84000001-84500000,8,84000001.0,84500000.0,100.0,35.091,87.8921,0.0,-0.012349377995068855,True
8:84500001-85000000,8,84500001.0,85000000.0,100.0,35.4926,86.8466,0.0,-0.013768350544840935,True
8:85000001-85500000,8,85000001.0,85500000.0,100.0,34.8622,91.1968,0.0,0.005107479046607577,True
8:85500001-86000000,8,85500001.0,86000000.0,100.0,36.357,85.3292,0.0,0.05576044314161088,True
8:86000001-86500000,8,86000001.0,86500000.0,100.0,38.4336,88.38719999999999,0.0,0.004696803559944174,True
8:86500001-87000000,8,86500001.0,87000000.0,70.0,41.44942857142857,59.128800000000005,0.0,,False
8:87000001-87500000,8,87000001.0,87500000.0,100.0,38.349,89.9901,0.0,-0.04191804068453847,True
8:87500001-88000000,8,87500001.0,88000000.0,100.0,37.4312,87.8862,0.0,-0.018862984019074214,True
8:88000001-88500000,8,88000001.0,88500000.0,100.0,35.5106,85.1093,0.0,-0.017641020812253716,True
8:88500001-89000000,8,88500001.0,89000000.0,100.0,36.1108,88.7965,0.0,-0.013158499156556813,True
8:89000001-89500000,8,89000001.0,89500000.0,100.0,35.673,91.7337,0.0,-0.012494555858812706,True
8:89500001-90000000,8,89500001.0,90000000.0,100.0,35.1856,86.1532,0.0,0.029984612642636743,True
8:90000001-90500000,8,90000001.0,90500000.0,100.0,35.797200000000004,86.0736,0.0,0.027626002051705068,True
8:90500001-91000000,8,90500001.0,91000000.0,100.0,37.7698,85.5338,0.0,0.023709938937821584,True
8:91000001-91500000,8,91000001.0,91500000.0,100.0,37.5444,86.7541,0.0,0.03504108867071887,True
8:91500001-92000000,8,91500001.0,92000000.0,100.0,37.7048,91.1093,0.0,0.0023089844558906725,True
8:92000001-92500000,8,92000001.0,92500000.0,100.0,36.4094,92.0681,0.0,0.03940355928401529,True
8:92500001-93000000,8,92500001.0,93000000.0,100.0,37.7564,83.0307,0.0,0.015054668003549598,True
8:93000001-93500000,8,93000001.0,93500000.0,100.0,37.99,87.0659,0.0,-0.007989109796397276,True
8:93500001-94000000,8,93500001.0,94000000.0,100.0,35.815000000000005,94.4003,0.0,0.011057566615277237,True
8:94000001-94500000,8,94000001.0,94500000.0,100.0,38.553599999999996,90.11970000000001,0.0,0.002327041994029222,True
8:94500001-95000000,8,94500001.0,95000000.0,100.0,40.5998,86.212,0.0,0.004096229246438821,True
8:95000001-95500000,8,95000001.0,95500000.0,100.0,40.5346,88.2221,0.0,0.010933708444467727,True
8:95500001-96000000,8,95500001.0,96000000.0,100.0,41.510999999999996,83.1433,0.0,-0.0063117875241087695,True
8:96000001-96500000,8,96000001.0,96500000.0,100.0,41.808800000000005,90.3168,0.0,0.04708765535564985,True
8:96500001-97000000,8,96500001.0,97000000.0,100.0,38.7604,87.8873,0.0,0.038375868578197525,True
8:97000001-97500000,8,97000001.0,97500000.0,100.0,41.4494,89.713,0.0172,0.005177120175156147,False
8:97500001-98000000,8,97500001.0,98000000.0,100.0,39.147,91.8354,0.0,0.005629779446844174,True
8:98000001-98500000,8,98000001.0,98500000.0,100.0,40.8176,87.0239,0.0,0.04899822158992562,True
8:98500001-99000000,8,98500001.0,99000000.0,100.0,43.2984,80.4607,0.041,0.016918119578702373,False
8:99000001-99500000,8,99000001.0,99500000.0,100.0,42.2364,89.4956,0.0,0.008174835691918902,True
8:99500001-100000000,8,99500001.0,100000000.0,100.0,38.8696,82.744,0.0,0.020692313178416244,True
8:100000001-100500000,8,100000001.0,100500000.0,100.0,36.147600000000004,84.287,0.0,0.06206506702879466,True
8:100500001-101000000,8,100500001.0,101000000.0,100.0,37.919599999999996,85.6303,0.055400000000000005,0.03985165831952553,False
8:101000001-101500000,8,101000001.0,101500000.0,100.0,40.1072,85.6725,0.0,0.03363420351288393,True
8:101500001-102000000,8,101500001.0,102000000.0,100.0,43.1776,85.6083,0.0,0.00854828081175707,True
8:102000001-102500000,8,102000001.0,102500000.0,100.0,43.53,90.3158,0.0,0.03189763479974672,True
8:102500001-103000000,8,102500001.0,103000000.0,100.0,40.7096,89.7454,0.0286,0.03628406876752288,False
8:103000001-103500000,8,103000001.0,103500000.0,100.0,40.2776,87.0942,0.009399999999999999,0.04055619741013383,False
8:103500001-104000000,8,103500001.0,104000000.0,100.0,45.1398,87.2838,0.0,0.03481865224332659,True
8:104000001-104500000,8,104000001.0,104500000.0,100.0,40.245599999999996,91.17830000000001,0.0,0.043876288661064966,True
8:104500001-105000000,8,104500001.0,105000000.0,100.0,36.1334,85.485,0.0,0.028523662747146683,True
8:105000001-105500000,8,105000001.0,105500000.0,100.0,37.7326,90.9375,0.0,-0.010128757454847204,True
8:105500001-106000000,8,105500001.0,106000000.0,100.0,38.3422,90.5898,0.0,0.0005946904222001725,True
8:106000001-106500000,8,106000001.0,106500000.0,100.0,36.0916,92.5556,0.0,-0.020822770511674138,True
8:106500001-107000000,8,106500001.0,107000000.0,100.0,36.293,90.5613,0.0,-0.00018654462448958187,True
8:107000001-107500000,8,107000001.0,107500000.0,100.0,36.986999999999995,90.36149999999999,0.0082,-0.002757845667720582,False
8:107500001-108000000,8,107500001.0,108000000.0,100.0,37.5088,90.0967,0.0,-0.010457375833667237,True
8:108000001-108500000,8,108000001.0,108500000.0,100.0,36.5918,92.1952,0.0,-0.006915826529055424,True
8:108500001-109000000,8,108500001.0,109000000.0,100.0,37.925,87.91069999999999,0.0,-0.02649698485222468,True
8:109000001-109500000,8,109000001.0,109500000.0,100.0,37.397000000000006,87.0309,0.0142,-0.00624517862157703,False
8:109500001-110000000,8,109500001.0,110000000.0,100.0,37.113800000000005,90.1459,0.0,0.02689595501829478,True
8:110000001-110500000,8,110000001.0,110500000.0,100.0,36.7432,90.208,0.0,0.01479563036758702,True
8:110500001-111000000,8,110500001.0,111000000.0,100.0,37.2378,90.0334,0.0,0.011203525379279933,True
8:111000001-111500000,8,111000001.0,111500000.0,100.0,34.6962,90.3332,0.0,0.001848326258386268,True
8:111500001-112000000,8,111500001.0,112000000.0,100.0,34.3288,92.46170000000001,0.0,0.00023174087524580056,True
8:112000001-112500000,8,112000001.0,112500000.0,100.0,34.156,92.1585,0.0,-0.016405466990973117,True
8:112500001-113000000,8,112500001.0,113000000.0,100.0,34.8996,91.8656,0.0,-0.03226435579130654,True
8:113000001-113500000,8,113000001.0,113500000.0,100.0,34.811,90.5639,0.0,-0.03063800491612073,True
8:113500001-114000000,8,113500001.0,114000000.0,100.0,33.738800000000005,92.5758,0.0,-0.0014421246230708062,True
8:114000001-114500000,8,114000001.0,114500000.0,100.0,33.833999999999996,94.31349999999999,0.0,0.008053914879334156,True
8:114500001-115000000,8,114500001.0,115000000.0,100.0,34.7486,90.019,0.0,-0.01721326802133999,True
8:115000001-115500000,8,115000001.0,115500000.0,100.0,34.4462,87.4941,0.0,0.017527185514068067,True
8:115500001-116000000,8,115500001.0,116000000.0,100.0,34.5596,90.1224,0.0,-0.010877013138058722,True
8:116000001-116500000,8,116000001.0,116500000.0,100.0,36.3892,90.8098,0.0,0.00684363984032188,True
8:116500001-117000000,8,116500001.0,117000000.0,100.0,35.8524,94.07759999999999,0.0,0.018802349575821053,True
8:117000001-117500000,8,117000001.0,117500000.0,100.0,38.0998,89.92599999999999,0.0,0.008910999606476011,True
8:117500001-118000000,8,117500001.0,118000000.0,100.0,39.507,91.0924,0.0088,-0.010642141875105371,False
8:118000001-118500000,8,118000001.0,118500000.0,100.0,38.187,91.8815,0.0,0.027477361820354207,True
8:118500001-119000000,8,118500001.0,119000000.0,100.0,39.9066,91.4849,0.0,0.01678415016522128,True
8:119000001-119500000,8,119000001.0,119500000.0,100.0,40.198,92.7988,0.0,0.005007834994002036,True
8:119500001-120000000,8,119500001.0,120000000.0,100.0,38.4988,89.9893,0.0,0.0333220652350239,True
8:120000001-120500000,8,120000001.0,120500000.0,100.0,38.3972,84.2643,0.0,0.02819180022953338,True
8:120500001-121000000,8,120500001.0,121000000.0,100.0,40.3376,85.1395,0.0,-0.008891052815433953,True
8:121000001-121500000,8,121000001.0,121500000.0,100.0,38.668200000000006,86.6739,0.0,-0.025561226732441045,True
8:121500001-122000000,8,121500001.0,122000000.0,100.0,39.096199999999996,91.1612,0.0,0.004455183809098151,True
8:122000001-122500000,8,122000001.0,122500000.0,100.0,37.4648,88.4154,0.0,0.030332007776651237,True
8:122500001-123000000,8,122500001.0,123000000.0,100.0,38.2108,89.1918,0.0,-0.020219180798879854,True
8:123000001-123500000,8,123000001.0,123500000.0,100.0,37.1778,87.97160000000001,0.0,0.014630920634531752,True
8:123500001-124000000,8,123500001.0,124000000.0,100.0,43.9984,92.04769999999999,0.0,0.024418349370533665,True
8:124000001-124500000,8,124000001.0,124500000.0,100.0,42.5242,84.4314,0.0,-0.0081516322992084,True
8:124500001-125000000,8,124500001.0,125000000.0,100.0,42.477199999999996,91.3472,0.0,0.022272903219482276,True
8:125000001-125500000,8,125000001.0,125500000.0,100.0,41.425200000000004,88.29010000000001,0.0,-0.0038414681240819815,True
8:125500001-126000000,8,125500001.0,126000000.0,100.0,43.65,88.8164,0.0,0.023054305597645874,True
8:126000001-126500000,8,126000001.0,126500000.0,100.0,41.8602,88.4102,0.0,0.018952372597106804,True
8:126500001-127000000,8,126500001.0,127000000.0,100.0,41.937400000000004,91.579,0.0,0.029643233347730336,True
8:127000001-127500000,8,127000001.0,127500000.0,100.0,38.8366,86.6718,0.0,0.00827664309079168,True
8:127500001-128000000,8,127500001.0,128000000.0,100.0,40.3448,88.8993,0.0,0.03744099895989672,True
8:128000001-128500000,8,128000001.0,128500000.0,100.0,39.5454,89.775,0.018000000000000002,,False
8:128500001-129000000,8,128500001.0,129000000.0,100.0,44.696200000000005,89.2918,0.0,0.053126987338750875,True
8:129000001-129500000,8,129000001.0,129500000.0,100.0,41.7134,92.4082,0.0,0.0741087811929928,True
8:129500001-130000000,8,129500001.0,130000000.0,100.0,38.3054,86.9674,0.0,,False
8:130000001-130500000,8,130000001.0,130500000.0,100.0,38.2616,92.3275,0.0,0.03595776080881408,True
8:130500001-131000000,8,130500001.0,131000000.0,100.0,40.1594,88.279,0.0,0.011439909668067627,True
8:131000001-131500000,8,131000001.0,131500000.0,100.0,43.2586,91.4485,0.0,0.020895276510855765,True
8:131500001-132000000,8,131500001.0,132000000.0,100.0,41.4138,93.061,0.0,0.015392500798907971,True
8:132000001-132500000,8,132000001.0,132500000.0,100.0,38.4436,87.13419999999999,0.0,0.020802207551183782,True
8:132500001-133000000,8,132500001.0,133000000.0,100.0,38.4594,87.8101,0.0,0.019844395523400005,True
8:133000001-133500000,8,133000001.0,133500000.0,100.0,43.053799999999995,93.6949,0.0,0.0003429196026652481,True
8:133500001-134000000,8,133500001.0,134000000.0,100.0,40.7476,93.4477,0.02,-1.9226289471485636e-05,False
8:134000001-134500000,8,134000001.0,134500000.0,100.0,46.9586,95.2396,0.0,0.010009837882891226,True
8:134500001-135000000,8,134500001.0,135000000.0,100.0,44.2956,90.8301,0.0,0.010817710076793663,True
8:135000001-135500000,8,135000001.0,135500000.0,100.0,41.288000000000004,91.1213,0.12940000000000002,0.03614676881168277,False
8:135500001-136000000,8,135500001.0,136000000.0,100.0,43.2052,92.62320000000001,0.0,0.01728350920729438,True
8:136000001-136500000,8,136000001.0,136500000.0,100.0,42.327799999999996,91.8827,0.0073999999999999995,0.02820811645118171,False
8:136500001-137000000,8,136500001.0,137000000.0,100.0,41.0328,90.44069999999999,0.006999999999999999,0.00717095483774477,False
8:137000001-137500000,8,137000001.0,137500000.0,100.0,38.3912,92.274,0.0,0.007797670301757154,True
8:137500001-138000000,8,137500001.0,138000000.0,100.0,36.912800000000004,91.4314,0.0,-0.019877829349749854,True
8:138000001-138500000,8,138000001.0,138500000.0,100.0,37.1562,90.9163,0.0,-0.023489177372851056,True
8:138500001-139000000,8,138500001.0,139000000.0,100.0,38.4586,90.4299,0.0,-0.011984915079616965,True
8:139000001-139500000,8,139000001.0,139500000.0,100.0,41.6008,86.6853,0.0,-0.013420198323854049,True
8:139500001-140000000,8,139500001.0,140000000.0,100.0,45.48,92.95320000000001,0.0,-0.017104309436768828,True
8:140000001-140500000,8,140000001.0,140500000.0,100.0,42.3106,92.711,0.0,0.010073933738793062,True
8:140500001-141000000,8,140500001.0,141000000.0,100.0,49.825199999999995,95.47330000000001,0.0224,0.018085901871391363,False
8:141000001-141500000,8,141000001.0,141500000.0,100.0,45.4024,87.5235,0.0,0.0058537284500809195,True
8:141500001-142000000,8,141500001.0,142000000.0,100.0,43.3216,88.7755,0.0,-0.013058330965232179,True
8:142000001-142500000,8,142000001.0,142500000.0,100.0,53.666000000000004,91.48140000000001,0.0,0.039510944106802115,True
8:142500001-143000000,8,142500001.0,143000000.0,90.0,53.75311111111111,91.1483,0.0,0.0076973042789569845,True
8:143000001-143500000,8,143000001.0,143500000.0,100.0,55.0756,95.3004,0.0,-0.0034774314164555675,True
8:143500001-144000000,8,143500001.0,144000000.0,100.0,54.770799999999994,91.0147,0.0,-0.047119447884682364,True
8:144000001-144500000,8,144000001.0,144500000.0,100.0,53.9224,86.50919999999999,0.0,-0.04786542678708816,True
8:144500001-145000000,8,144500001.0,145000000.0,100.0,57.2534,89.1394,0.0,-0.038571175892890774,True
8:145000001-145500000,8,145000001.0,145500000.0,80.0,57.10625,71.60640000000001,0.0,,False
8:145500001-146000000,8,145500001.0,146000000.0,100.0,55.7508,84.1663,0.0,0.0012526350044670398,True
8:146000001-146364022,8,146000001.0,146364022.0,60.8044,46.9334456059101,74.4226,0.0,0.02306485840891226,False
9:1-500000,9,1.0,500000.0,98.0,41.76897959183673,62.2167,0.2278,,False
9:500001-1000000,9,500001.0,1000000.0,100.0,43.116,87.1526,0.0,-0.027996906154684975,True
9:1000001-1500000,9,1000001.0,1500000.0,100.0,39.9916,88.9343,0.032600000000000004,0.015046798385434657,False
9:1500001-2000000,9,1500001.0,2000000.0,100.0,39.4238,87.42020000000001,0.0208,0.059919172440344504,False
9:2000001-2500000,9,2000001.0,2500000.0,100.0,40.2196,91.5281,0.0,0.009588395806949479,True
9:2500001-3000000,9,2500001.0,3000000.0,100.0,40.1138,90.5129,0.0,0.006359952785644607,True
9:3000001-3500000,9,3000001.0,3500000.0,100.0,36.5056,91.1582,0.0,0.03813746197700019,True
9:3500001-4000000,9,3500001.0,4000000.0,100.0,38.9644,90.2946,0.0,0.04070179741993962,True
9:4000001-4500000,9,4000001.0,4500000.0,100.0,40.5638,90.20439999999999,0.0,0.040691414567860074,True
9:4500001-5000000,9,4500001.0,5000000.0,100.0,41.147800000000004,84.9693,0.07200000000000001,0.03585421864285043,False
9:5000001-5500000,9,5000001.0,5500000.0,100.0,38.3784,82.5094,0.0,0.034178683892581496,True
9:5500001-6000000,9,5500001.0,6000000.0,100.0,39.0912,87.4551,0.0,0.053989137325254566,True
9:6000001-6500000,9,6000001.0,6500000.0,100.0,39.7894,78.9165,0.0,0.044768205607795375,True
9:6500001-7000000,9,6500001.0,7000000.0,100.0,42.5514,82.2202,0.0,0.0012385371271049772,True
9:7000001-7500000,9,7000001.0,7500000.0,100.0,40.1516,91.5386,0.0,0.03034759991483893,True
9:7500001-8000000,9,7500001.0,8000000.0,100.0,38.71,90.4229,0.0134,0.017696256940747945,False
9:8000001-8500000,9,8000001.0,8500000.0,100.0,37.675799999999995,90.3073,0.0,-0.0019038189413551065,True
9:8500001-9000000,9,8500001.0,9000000.0,100.0,37.169200000000004,93.07180000000001,0.0,-0.01619656940535691,True
9:9000001-9500000,9,9000001.0,9500000.0,100.0,35.263,92.7233,0.0,0.012228325902682191,True
9:9500001-10000000,9,9500001.0,10000000.0,100.0,34.9152,93.0491,0.0,0.009033373849683168,True
9:10000001-10500000,9,10000001.0,10500000.0,100.0,34.4748,91.5051,0.0,0.007042949346318772,True
9:10500001-11000000,9,10500001.0,11000000.0,100.0,35.8182,87.8406,0.0,-0.037745475589800515,True
9:11000001-11500000,9,11000001.0,11500000.0,100.0,35.5284,91.93440000000001,0.0,-0.0639555121898362,True
9:11500001-12000000,9,11500001.0,12000000.0,100.0,34.2984,88.3858,0.0,0.0018423579883978247,True
9:12000001-12500000,9,12000001.0,12500000.0,100.0,35.0092,90.9993,0.0,-0.028105107066324353,True
9:12500001-13000000,9,12500001.0,13000000.0,100.0,35.9998,92.34259999999999,0.0,-0.010473354531114754,True
9:13000001-13500000,9,13000001.0,13500000.0,100.0,37.1538,91.35950000000001,0.0,-0.009349732344652362,True
